csv_line,source_LABEL,source_TEXT,message,clean_text,label,URL,EMAIL,PHONE,duplicate_group_size
3471,smishing,	Want the latest Video handset? 750 anytime any network mins? Half price line rental? Reply or call 08000930705 for delivery tomorrow,Want the latest Video handset? 750 anytime any network mins? Half price line rental? Reply or call 08000930705 for delivery tomorrow,want the latest video handset 750 anytime any network mins half price line rental reply or call phonetoken for delivery tomorrow,smishing,0,0,1,10
6098,smishing,Want the latest Video handset? 750 anytime any network mins? Half price line rental? Reply or call 08000930705 for delivery tomorrow,Want the latest Video handset? 750 anytime any network mins? Half price line rental? Reply or call 08000930705 for delivery tomorrow,want the latest video handset 750 anytime any network mins half price line rental reply or call phonetoken for delivery tomorrow,smishing,0,0,1,10
6099,smishing,want the latest video handset? 750 anytime any network mins? half price line rental? reply or call 08000930705 for delivery tomorrow,want the latest video handset? 750 anytime any network mins? half price line rental? reply or call 08000930705 for delivery tomorrow,want the latest video handset 750 anytime any network mins half price line rental reply or call phonetoken for delivery tomorrow,smishing,0,0,1,10
6100,smishing,want the latest video handset? 750 anytime any network mins? half price line rental? reply or call 08000930705 for delivery tomorrow,want the latest video handset? 750 anytime any network mins? half price line rental? reply or call 08000930705 for delivery tomorrow,want the latest video handset 750 anytime any network mins half price line rental reply or call phonetoken for delivery tomorrow,smishing,0,0,1,10
6101,smishing,want the latest video handset? 750 anytime any network mins? half price line rental? reply or call 08000930705 for delivery tomorrow,want the latest video handset? 750 anytime any network mins? half price line rental? reply or call 08000930705 for delivery tomorrow,want the latest video handset 750 anytime any network mins half price line rental reply or call phonetoken for delivery tomorrow,smishing,0,0,1,10
6102,smishing,want the latest video handset? 750 anytime any network mins? half price line rental? reply or call 08000930705 for delivery tomorrow,want the latest video handset? 750 anytime any network mins? half price line rental? reply or call 08000930705 for delivery tomorrow,want the latest video handset 750 anytime any network mins half price line rental reply or call phonetoken for delivery tomorrow,smishing,0,0,1,10
6103,smishing,want the latest video handset? 750 anytime any network mins? half price line rental? reply or call 08000930705 for delivery tomorrow,want the latest video handset? 750 anytime any network mins? half price line rental? reply or call 08000930705 for delivery tomorrow,want the latest video handset 750 anytime any network mins half price line rental reply or call phonetoken for delivery tomorrow,smishing,0,0,1,10
6104,smishing,want the latest video handset? 750 anytime any network mins? half price line rental? reply or call 08000930705 for delivery tomorrow,want the latest video handset? 750 anytime any network mins? half price line rental? reply or call 08000930705 for delivery tomorrow,want the latest video handset 750 anytime any network mins half price line rental reply or call phonetoken for delivery tomorrow,smishing,0,0,1,10
6105,smishing,want the latest video handset? 750 anytime any network mins? half price line rental? reply or call 08000930705 for delivery tomorrow,want the latest video handset? 750 anytime any network mins? half price line rental? reply or call 08000930705 for delivery tomorrow,want the latest video handset 750 anytime any network mins half price line rental reply or call phonetoken for delivery tomorrow,smishing,0,0,1,10
6106,smishing,want the latest video handset? 750 anytime any network mins? half price line rental? reply or call 08000930705 for delivery tomorrow,want the latest video handset? 750 anytime any network mins? half price line rental? reply or call 08000930705 for delivery tomorrow,want the latest video handset 750 anytime any network mins half price line rental reply or call phonetoken for delivery tomorrow,smishing,0,0,1,10
9889,spam,"want to cringe up ur fone with a weekly new tone reply tones2u 2 this text. www.ringtones.co.uk, the original n best.","want to cringe up ur fone with a weekly new tone reply tones2u 2 this text. www.ringtones.co.uk, the original n best.",want to cringe up ur fone with a weekly new tone reply tones2u 2 this text urltoken the original n best,spam,1,0,0,3
9890,spam,"want to cringe up ur fone with a weekly new tone reply tones2u 2 this text. www.ringtones.co.uk, the original n best.","want to cringe up ur fone with a weekly new tone reply tones2u 2 this text. www.ringtones.co.uk, the original n best.",want to cringe up ur fone with a weekly new tone reply tones2u 2 this text urltoken the original n best,spam,1,0,0,3
9891,spam,"want to cringe up ur fone with a weekly new tone reply tones2u 2 this text. www.ringtones.co.uk, the original n best.","want to cringe up ur fone with a weekly new tone reply tones2u 2 this text. www.ringtones.co.uk, the original n best.",want to cringe up ur fone with a weekly new tone reply tones2u 2 this text urltoken the original n best,spam,1,0,0,3
9893,spam,"want to funk up ur fone with a weekly new tone reply tones2u 2 this text. www.ringtones.co.uk, the original n best.","want to funk up ur fone with a weekly new tone reply tones2u 2 this text. www.ringtones.co.uk, the original n best.",want to funk up ur fone with a weekly new tone reply tones2u 2 this text urltoken the original n best,spam,1,0,0,9
9894,spam,"want to funk up ur fone with a weekly new tone reply tones2u 2 this text. www.ringtones.co.uk, the original n best.","want to funk up ur fone with a weekly new tone reply tones2u 2 this text. www.ringtones.co.uk, the original n best.",want to funk up ur fone with a weekly new tone reply tones2u 2 this text urltoken the original n best,spam,1,0,0,9
9895,spam,"want to funk up ur fone with a weekly new tone reply tones2u 2 this text. www.ringtones.co.uk, the original n best.","want to funk up ur fone with a weekly new tone reply tones2u 2 this text. www.ringtones.co.uk, the original n best.",want to funk up ur fone with a weekly new tone reply tones2u 2 this text urltoken the original n best,spam,1,0,0,9
9896,spam,"want to funk up ur fone with a weekly new tone reply tones2u 2 this text. www.ringtones.co.uk, the original n best.","want to funk up ur fone with a weekly new tone reply tones2u 2 this text. www.ringtones.co.uk, the original n best.",want to funk up ur fone with a weekly new tone reply tones2u 2 this text urltoken the original n best,spam,1,0,0,9
9897,spam,"want to funk up ur fone with a weekly new tone reply tones2u 2 this text. www.ringtones.co.uk, the original n best.","want to funk up ur fone with a weekly new tone reply tones2u 2 this text. www.ringtones.co.uk, the original n best.",want to funk up ur fone with a weekly new tone reply tones2u 2 this text urltoken the original n best,spam,1,0,0,9
9898,spam,"want to funk up ur fone with a weekly new tone reply tones2u 2 this text. www.ringtones.co.uk, the original n best.","want to funk up ur fone with a weekly new tone reply tones2u 2 this text. www.ringtones.co.uk, the original n best.",want to funk up ur fone with a weekly new tone reply tones2u 2 this text urltoken the original n best,spam,1,0,0,9
9899,spam,"want to funk up ur fone with a weekly new tone reply tones2u 2 this text. www.ringtones.co.uk, the original n best.","want to funk up ur fone with a weekly new tone reply tones2u 2 this text. www.ringtones.co.uk, the original n best.",want to funk up ur fone with a weekly new tone reply tones2u 2 this text urltoken the original n best,spam,1,0,0,9
9900,spam,"want to funk up ur fone with a weekly new tone reply tones2u 2 this text. www.ringtones.co.uk, the original n best.","want to funk up ur fone with a weekly new tone reply tones2u 2 this text. www.ringtones.co.uk, the original n best.",want to funk up ur fone with a weekly new tone reply tones2u 2 this text urltoken the original n best,spam,1,0,0,9
9901,spam,"Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk, the original n best. ","Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk, the original n best.",want to funk up ur fone with a weekly new tone reply tones2u 2 this text urltoken the original n best,spam,1,0,0,9
9903,spam,warner village 83118 c colin farrell in swat this wkend @warner village & bring 1 free med. popcorn!just show msg+ticket@kiosk.valid 4-7/12. c t&c @kiosk. reply sony 4 mre film offers,warner village 83118 c colin farrell in swat this wkend @warner village & bring 1 free med. popcorn!just show msg+ticket@kiosk.valid 4-7/12. c t&c @kiosk. reply sony 4 mre film offers,warner village 83118 c colin farrell in swat this wkend warner village bring 1 free med popcorn just show emailtoken 4 7 12 c t c kiosk reply sony 4 mre film offers,spam,1,1,0,4
9904,spam,warner village 83118 c colin farrell in swat this wkend @warner village & bring 1 free med. popcorn!just show msg+ticket@kiosk.valid 4-7/12. c t&c @kiosk. reply sony 4 mre film offers,warner village 83118 c colin farrell in swat this wkend @warner village & bring 1 free med. popcorn!just show msg+ticket@kiosk.valid 4-7/12. c t&c @kiosk. reply sony 4 mre film offers,warner village 83118 c colin farrell in swat this wkend warner village bring 1 free med popcorn just show emailtoken 4 7 12 c t c kiosk reply sony 4 mre film offers,spam,1,1,0,4
9905,spam,warner village 83118 c colin farrell in swat this wkend @warner village & bring 1 free med. popcorn!just show msg+ticket@kiosk.valid 4-7/12. c t&c @kiosk. reply sony 4 mre film offers,warner village 83118 c colin farrell in swat this wkend @warner village & bring 1 free med. popcorn!just show msg+ticket@kiosk.valid 4-7/12. c t&c @kiosk. reply sony 4 mre film offers,warner village 83118 c colin farrell in swat this wkend warner village bring 1 free med popcorn just show emailtoken 4 7 12 c t c kiosk reply sony 4 mre film offers,spam,1,1,0,4
9906,spam,warner village 83118 c colin farrell in swat this wkend @warner village & bring 1 free med. popcorn!just show msg+ticket@kiosk.valid 4-7/12. c t&c @kiosk. reply sony 4 mre film offers,warner village 83118 c colin farrell in swat this wkend @warner village & bring 1 free med. popcorn!just show msg+ticket@kiosk.valid 4-7/12. c t&c @kiosk. reply sony 4 mre film offers,warner village 83118 c colin farrell in swat this wkend warner village bring 1 free med popcorn just show emailtoken 4 7 12 c t c kiosk reply sony 4 mre film offers,spam,1,1,0,4
9908,spam,Warner Village 83118 C Colin Farrell in SWAT this wkend @Warner Village & get 1 free med. Popcorn!Just show msg+ticket@kiosk.Valid 4-7/12. C t&c @kiosk. Reply SONY 4 mre film offers,Warner Village 83118 C Colin Farrell in SWAT this wkend @Warner Village & get 1 free med. Popcorn!Just show msg+ticket@kiosk.Valid 4-7/12. C t&c @kiosk. Reply SONY 4 mre film offers,warner village 83118 c colin farrell in swat this wkend warner village get 1 free med popcorn just show emailtoken 4 7 12 c t c kiosk reply sony 4 mre film offers,spam,1,1,0,6
9909,spam,warner village 83118 c colin farrell in swat this wkend @warner village & get 1 free med. popcorn!just show msg+ticket@kiosk.valid 4-7/12. c t&c @kiosk. reply sony 4 mre film offers,warner village 83118 c colin farrell in swat this wkend @warner village & get 1 free med. popcorn!just show msg+ticket@kiosk.valid 4-7/12. c t&c @kiosk. reply sony 4 mre film offers,warner village 83118 c colin farrell in swat this wkend warner village get 1 free med popcorn just show emailtoken 4 7 12 c t c kiosk reply sony 4 mre film offers,spam,1,1,0,6
9910,spam,warner village 83118 c colin farrell in swat this wkend @warner village & get 1 free med. popcorn!just show msg+ticket@kiosk.valid 4-7/12. c t&c @kiosk. reply sony 4 mre film offers,warner village 83118 c colin farrell in swat this wkend @warner village & get 1 free med. popcorn!just show msg+ticket@kiosk.valid 4-7/12. c t&c @kiosk. reply sony 4 mre film offers,warner village 83118 c colin farrell in swat this wkend warner village get 1 free med popcorn just show emailtoken 4 7 12 c t c kiosk reply sony 4 mre film offers,spam,1,1,0,6
9911,spam,warner village 83118 c colin farrell in swat this wkend @warner village & get 1 free med. popcorn!just show msg+ticket@kiosk.valid 4-7/12. c t&c @kiosk. reply sony 4 mre film offers,warner village 83118 c colin farrell in swat this wkend @warner village & get 1 free med. popcorn!just show msg+ticket@kiosk.valid 4-7/12. c t&c @kiosk. reply sony 4 mre film offers,warner village 83118 c colin farrell in swat this wkend warner village get 1 free med popcorn just show emailtoken 4 7 12 c t c kiosk reply sony 4 mre film offers,spam,1,1,0,6
9912,spam,warner village 83118 c colin farrell in swat this wkend @warner village & get 1 free med. popcorn!just show msg+ticket@kiosk.valid 4-7/12. c t&c @kiosk. reply sony 4 mre film offers,warner village 83118 c colin farrell in swat this wkend @warner village & get 1 free med. popcorn!just show msg+ticket@kiosk.valid 4-7/12. c t&c @kiosk. reply sony 4 mre film offers,warner village 83118 c colin farrell in swat this wkend warner village get 1 free med popcorn just show emailtoken 4 7 12 c t c kiosk reply sony 4 mre film offers,spam,1,1,0,6
